haul_id_removed
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1985 2 3270 8.117 57.467 115 826
NOR-BTS 1986 10 3270 16.867 73.333 495 2125
NOR-BTS 1986 10 3270 16.867 73.333 495 2125
NOR-BTS 1986 10 3270 16.867 73.333 495 2125
NOR-BTS 1986 10 3270 16.867 73.333 495 2125
NOR-BTS 1986 10 3270 16.867 73.333 495 2125
NOR-BTS 1986 10 3270 16.867 73.333 495 2125
NOR-BTS 1986 10 3270 16.867 73.333 495 2125
NOR-BTS 1986 10 3270 16.867 73.333 495 2125
NOR-BTS 1986 10 3270 16.867 73.333 495 2125
NOR-BTS 1986 10 3270 16.867 73.333 495 2125
NOR-BTS 1986 10 3270 16.867 73.333 495 2125
NOR-BTS 1986 10 3270 16.867 73.333 495 2125
NOR-BTS 1986 10 3270 16.867 73.333 495 2125
NOR-BTS 1986 10 3270 16.867 73.333 495 2125
NOR-BTS 1986 10 3270 16.867 73.333 495 2125
NOR-BTS 1986 10 3270 16.867 73.333 495 2125
NOR-BTS 1986 10 3270 17.033 73.1 470 2345
NOR-BTS 1986 10 3270 17.033 73.1 470 2345
NOR-BTS 1986 10 3270 17.033 73.1 470 2345
NOR-BTS 1986 10 3270 17.033 73.1 470 2345
NOR-BTS 1986 10 3270 17.033 73.1 470 2345
NOR-BTS 1986 10 3270 17.033 73.1 470 2345
NOR-BTS 1986 10 3270 17.033 73.1 470 2345
NOR-BTS 1986 10 3270 17.033 73.1 470 2345
NOR-BTS 1986 10 3270 17.033 73.1 470 2345
NOR-BTS 1986 10 3270 17.033 73.1 470 2345
NOR-BTS 1986 10 3270 17.033 73.1 470 2345
NOR-BTS 1986 10 3270 17.033 73.1 470 2345
NOR-BTS 1986 10 3270 17.033 73.1 470 2345
NOR-BTS 1986 10 3270 17.033 73.1 470 2345
NOR-BTS 1986 10 3270 17.033 73.1 470 2345
NOR-BTS 1986 10 3270 17.033 73.1 470 2345
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.15 73.833 350 1355
NOR-BTS 1986 10 3270 17.433 74.017 233 800
NOR-BTS 1986 10 3270 17.433 74.017 233 800
NOR-BTS 1986 10 3270 17.433 74.017 233 800
NOR-BTS 1986 10 3270 17.433 74.017 233 800
NOR-BTS 1986 10 3270 17.433 74.017 233 800
NOR-BTS 1986 10 3270 17.433 74.017 233 800
NOR-BTS 1986 10 3270 17.433 74.017 233 800
NOR-BTS 1986 10 3270 17.433 74.017 233 800
NOR-BTS 1986 10 3270 17.433 74.017 233 800
NOR-BTS 1986 10 3270 17.433 74.017 233 800
NOR-BTS 1986 10 3270 17.433 74.017 233 800
NOR-BTS 1986 10 3270 17.433 74.017 233 800
NOR-BTS 1986 10 3270 17.433 74.017 233 800
NOR-BTS 1986 10 3270 17.433 74.017 233 800
NOR-BTS 1986 10 3270 17.433 74.017 233 800
NOR-BTS 1986 10 3270 17.433 74.017 233 800
NOR-BTS 1986 10 3270 17.433 74.017 233 800
